#FILE	SEQUENCE	PRODUCT	START	END	STRAND
A70	1014	IS186B_IS4_IS231	2	1340	+
A70	1014	ISEc12_IS21_unknown	2474	5054	-
A70	1016	ISKpn26_IS5_IS5	212235	213429	-
A70	1021	IS102_IS5_IS903	1175	2230	+
A70	1036	ISPst2_ISL3_unknown	1906	4890	+
A70	1039	IS100kyp_IS21_unknown	3685	5637	+
A70	1039	ISEc38_ISL3_unknown	10763	12486	+
A70	1045	IS26_IS6_unknown	164328	165147	-
A70	1047	IS4_IS4_IS4	7321	8747	+
A70	1047	IS200C_IS200/IS605_IS200	15966	16563	-
A70	1047	ISKpn26_IS5_IS5	50927	52121	-
A70	1049	IS200C_IS200/IS605_IS200	120666	121263	-
A70	1052	ISEc12_IS21_unknown	1	2581	+
A70	1052	IS186B_IS4_IS231	77482	78820	-
A70	1054	MITEEc1_IS630_unknown	14037	14159	+
A70	1057	ISEc8_IS66_unknown	13053	15493	-
A70	1057	IS186B_IS4_IS231	30340	31678	+
A70	1059	IS26_IS6_unknown	14323	15142	-
A70	1060	ISEc12_IS21_unknown	1	2581	+
A70	1061	ISKpn26_IS5_IS5	1	1195	-
A70	1061	MITEEc1_IS630_unknown	18828	18950	+
A70	1061	ISKpn26_IS5_IS5	129485	130679	-
A70	1062	IS200C_IS200/IS605_IS200	1	598	+
A70	1062	ISSen1_IS3_IS3	98102	99413	-
A70	1062	MITEEc1_IS630_unknown	291202	291324	+
A70	1062	ISKpn26_IS5_IS5	311571	312765	+
A70	1063	ISEc12_IS21_unknown	88766	91346	+
A70	907	IS200C_IS200/IS605_IS200	1	598	+
A70	908	IS200C_IS200/IS605_IS200	1	598	+
A70	910	IS200C_IS200/IS605_IS200	1	598	+
A70	911	IS200C_IS200/IS605_IS200	1	598	+
A70	917	ISCro1_IS66_unknown	1	2418	+
A70	922	IS26_IS6_unknown	1	820	+
A70	922	IS26_IS6_unknown	1861	2680	+
A70	923	IS26_IS6_unknown	1	820	+
A70	924	IS26_IS6_unknown	1	820	+
A70	924	IS26_IS6_unknown	2555	3374	+
A70	925	IS26_IS6_unknown	1	820	+
A70	926	IS26_IS6_unknown	1	820	-
A70	927	IS26_IS6_unknown	1	820	-
A70	927	IS26_IS6_unknown	3318	4137	-
A70	928	IS26_IS6_unknown	1	820	-
A70	928	IS26_IS6_unknown	3969	4788	-
A70	933	IS629_IS3_IS51	14184	15439	-
A70	935	IS200C_IS200/IS605_IS200	14705	15302	-
A70	939	IS630_IS630_unknown	1029	2138	-
A70	945	IS1H_IS1_unknown	1474	2236	+
A70	952	ISKpn26_IS5_IS5	89807	91001	+
A70	963	IS200C_IS200/IS605_IS200	43303	43900	-
A70	970	ISKpn26_IS5_IS5	1	1195	-
A70	971	ISKpn26_IS5_IS5	1	1195	-
A70	972	ISKpn26_IS5_IS5	1	1195	+
A70	975	IS186B_IS4_IS231	48668	50006	-
A70	976	IS200C_IS200/IS605_IS200	95418	96015	-
A70	978	ISKpn26_IS5_IS5	94012	95206	+
A70	984	ISEc38_ISL3_unknown	6728	8441	-
A70	984	ISCro1_IS66_unknown	14468	16885	-
A70	985	MITEEc1_IS630_unknown	43862	43983	+
A70	985	ISEc12_IS21_unknown	172676	175256	+
A70	995	ISEc12_IS21_unknown	1	2581	-
A70	995	ISEc39_IS256_unknown	7051	8353	+
A70	996	ISEc12_IS21_unknown	1	2581	-
A70	996	IS200C_IS200/IS605_IS200	74689	75286	-
A70	997	ISEc12_IS21_unknown	1	2581	-
A70	998	ISEc12_IS21_unknown	1	2581	-
A70	999	ISEc12_IS21_unknown	1	2581	+
A71	378	IS4_IS4_IS4	2	1427	+
A71	379	IS4_IS4_IS4	1	1387	-
A71	382	ISEc31_IS3_IS3	32386	33643	-
A71	386	ISEc31_IS3_IS3	89469	90726	+
A71	390	ISCfr6_IS3_IS3	1467	2724	+
A71	400	MITEEc1_IS630_unknown	105982	106103	+
A71	401	ISEc81_IS110_IS1111	470808	472192	-
A71	411	MITEEc1_IS630_unknown	227120	227242	-
A71	416	ISEc31_IS3_IS3	1	1258	-
A71	418	ISEc31_IS3_IS3	1	1258	+
A71	419	IS629_IS3_IS51	5503	6812	+
A71	423	ISEc31_IS3_IS3	7849	9106	-
A71	428	IS6100_IS6_unknown	6170	7049	+
A71	431	IS1H_IS1_unknown	44434	45197	+
A71	441	IS4_IS4_IS4	60775	62200	-
A71	445	ISCfr4_IS30_unknown	10583	11819	-
A71	446	IS100kyp_IS21_unknown	10274	12227	+
A71	446	ISEc38_ISL3_unknown	17354	19075	+
A71	456	IS4_IS4_IS4	1	1387	-
A71	456	ISEc31_IS3_IS3	57379	58636	+
A71	458	IS150_IS3_IS150	22146	23588	+
A71	458	IS1397_IS3_IS150	35763	37194	+
A71	460	ISEc32_IS110_unknown	87	1266	-
A72	669	IS100kyp_IS21_unknown	6343	8296	-
A72	671	ISCfr1_IS1182_unknown	4319	5936	+
A72	672	MITEEc1_IS630_unknown	87870	87991	-
A72	672	IS4_IS4_IS4	125696	127121	+
A72	673	ISApl1_IS30_unknown	32047	33116	-
A72	674	ISEc22_IS66_unknown	13317	15770	+
A72	676	MITEEc1_IS630_unknown	58799	58921	+
A72	676	MITEEc1_IS630_unknown	80743	80865	+
A72	680	ISEc22_IS66_unknown	6013	8466	-
A72	688	IS100kyp_IS21_unknown	44016	45969	+
A72	691	IS4_IS4_IS4	2	1427	-
A72	692	IS4_IS4_IS4	2	1427	+
A72	693	IS4_IS4_IS4	2	1427	+
A72	693	IS100kyp_IS21_unknown	84838	86791	-
A72	694	IS100kyp_IS21_unknown	1	1954	-
A72	694	ISEc22_IS66_unknown	6603	9056	+
A72	695	IS100kyp_IS21_unknown	1	1954	-
A72	696	IS100kyp_IS21_unknown	1	1954	-
A72	696	ISEc38_ISL3_unknown	2781	4502	-
A72	697	IS100kyp_IS21_unknown	1	1954	-
A72	700	IS100kyp_IS21_unknown	1	1954	+
A72	701	IS100kyp_IS21_unknown	1	1954	+
A72	702	IS100kyp_IS21_unknown	1	1954	+
A72	703	IS100kyp_IS21_unknown	1	1954	+
A72	704	IS100kyp_IS21_unknown	1	1954	+
A72	705	IS100kyp_IS21_unknown	1	1954	+
A72	705	ISApl1_IS30_unknown	2852	3921	-
A72	716	IS4_IS4_IS4	25219	26644	+
A72	730	ISApl1_IS30_unknown	49429	50498	-
A72	731	IS100kyp_IS21_unknown	41208	43161	-
A72	735	ISApl1_IS30_unknown	1	1070	+
A72	741	MITEEc1_IS630_unknown	49073	49195	-
A72	746	IS1H_IS1_unknown	42122	42885	+
A72	747	IS4_IS4_IS4	29928	31353	-
A72	748	ISApl1_IS30_unknown	140198	141267	+
A72	752	MITEEc1_IS630_unknown	64403	64523	-
A72	755	IS100kyp_IS21_unknown	1174	3127	+
A72	756	IS100kyp_IS21_unknown	40896	42849	-
A72	760	MITEEc1_IS630_unknown	107796	107914	+
A72	765	IS5_IS5_IS5	9487	10681	-
A72	767	IS4_IS4_IS4	35547	36972	-
A72	776	MITEEc1_IS630_unknown	53542	53664	+
A72	782	ISApl1_IS30_unknown	11564	12633	+
A72	788	IS4_IS4_IS4	4661	6086	-
A72	790	ISEc22_IS66_unknown	1215	3668	-
A72	793	IS609_IS200/IS605_IS605	23686	25433	-
A72	793	IS100kyp_IS21_unknown	40693	42646	+
A72	795	ISEc8_IS66_unknown	1	2070	+
A72	804	ISApl1_IS30_unknown	98343	99412	+
A72	807	IS100kyp_IS21_unknown	1	1954	-
A72	809	IS4_IS4_IS4	2	1427	-
A72	810	IS100kyp_IS21_unknown	2771	4724	+
A72	812	ISVsa3_IS91_unknown	2987	3963	-
A72	815	ISEc40_IS630_unknown	33076	34172	+
A73	582	IS186B_IS4_IS231	88360	89698	-
A73	666	IS621_IS110_unknown	58047	59385	-
A73	671	IS629_IS3_IS51	8775	10084	+
A73	686	IS621_IS110_unknown	1	1329	-
A73	686	MITEEc1_IS630_unknown	30865	30985	+
A73	687	IS621_IS110_unknown	1	1324	-
A73	688	IS621_IS110_unknown	1	1316	-
A73	689	IS621_IS110_unknown	1	1342	+
A73	689	IS621_IS110_unknown	26402	27729	+
A73	690	IS621_IS110_unknown	1	1359	+
A73	698	IS621_IS110_unknown	97577	98888	+
A73	699	ISPst2_ISL3_unknown	6273	9257	-
A73	699	IS629_IS3_IS51	15064	16373	+
A73	701	IS621_IS110_unknown	185051	186377	+
A73	707	ISCfr1_IS1182_unknown	4959	6576	+
A73	708	IS6100_IS6_unknown	370	1249	+
A73	715	ISEc26_ISAs1_unknown	92	1295	-
A73	719	IS621_IS110_unknown	18579	19927	-
A73	725	IS621_IS110_unknown	168375	169645	-
A73	726	IS1H_IS1_unknown	2544	3306	-
A73	735	IS629_IS3_IS51	1	1256	+
A73	739	MITEEc1_IS630_unknown	279902	280024	-
A73	742	IS629_IS3_IS51	12841	14096	-
A73	743	IS621_IS110_unknown	582296	583657	-
A73	748	MITEEc1_IS630_unknown	112917	113035	+
A73	88	IS1H_IS1_unknown	41790	42553	+
A74	181	ISKpn60_IS110_unknown	16600	17973	-
A74	634	IS10L_IS4_IS10	4096	5424	-
A74	642	ISEc31_IS3_IS3	1	1258	+
A74	643	ISEc31_IS3_IS3	1	1258	+
A74	643	IS2_IS3_IS2	6465	7755	-
A74	644	ISEc31_IS3_IS3	1	1234	-
A74	645	IS10L_IS4_IS10	9075	10403	-
A74	651	IS186B_IS4_IS231	4	1342	+
A74	651	IS2_IS3_IS2	36197	37527	+
A74	652	IS186B_IS4_IS231	4	1342	-
A74	653	IS186B_IS4_IS231	4	1342	-
A74	658	MITEEc1_IS630_unknown	30847	30969	+
A74	659	IS10L_IS4_IS10	1	1329	-
A74	659	IS10L_IS4_IS10	14255	15583	+
A74	660	IS10L_IS4_IS10	1	1329	+
A74	661	IS10L_IS4_IS10	1	1329	+
A74	662	IS10L_IS4_IS10	1	1329	+
A74	663	IS10L_IS4_IS10	1	1329	+
A74	665	IS10L_IS4_IS10	1	1329	+
A74	666	IS10L_IS4_IS10	1	1329	+
A74	666	IS10L_IS4_IS10	35502	36830	+
A74	669	IS150_IS3_IS150	1	1443	-
A74	675	ISEc23_IS66_unknown	15324	17839	+
A74	676	IS10L_IS4_IS10	8886	10214	+
A74	678	ISEc23_IS66_unknown	1	2532	+
A74	679	ISEc23_IS66_unknown	1	2532	+
A74	680	ISEc23_IS66_unknown	1	2532	+
A74	681	ISEc23_IS66_unknown	1	2516	-
A74	682	ISEc23_IS66_unknown	1	2516	-
A74	682	ISEc31_IS3_IS3	12801	14058	-
A74	683	ISEc23_IS66_unknown	1	2516	-
A74	683	IS621_IS110_unknown	86323	87541	+
A74	686	ISEc31_IS3_IS3	29680	30913	+
A74	693	IS10L_IS4_IS10	2130	3458	-
A74	696	ISEc45_IS110_IS1111	981	2426	+
A74	699	ISEc38_ISL3_unknown	4081	5802	-
A74	705	IS10L_IS4_IS10	18790	20118	-
A74	706	IS10L_IS4_IS10	16142	17470	+
A74	713	ISEc8_IS66_unknown	3503	5572	-
A74	716	IS150_IS3_IS150	29758	31200	+
A74	719	IS15DIV_IS6_unknown	2	820	+
A74	719	IS15DIV_IS6_unknown	4010	4828	-
A74	720	IS15DIV_IS6_unknown	2	820	+
A74	720	ISCfr1_IS1182_unknown	4424	6040	+
A74	721	IS15DIV_IS6_unknown	1	819	-
A74	721	IS15DIV_IS6_unknown	3894	4712	+
A74	738	IS2_IS3_IS2	29190	30480	-
A74	739	ISEc30_IS1_unknown	5970	6735	+
A74	739	IS100kyp_IS21_unknown	7750	9703	-
A74	739	IS679_IS66_unknown	16341	19044	-
A74	741	IS10L_IS4_IS10	26746	28074	+
A74	753	ISEsa1_ISNCY_IS1202	5662	7236	-
A74	755	MITEEc1_IS630_unknown	40594	40715	-
A74	759	IS186B_IS4_IS231	4	1342	+
A74	760	IS10L_IS4_IS10	1	1329	+
A74	760	IS150_IS3_IS150	26167	27609	-
A74	762	MITEEc1_IS630_unknown	4015	4137	-
A74	763	IS186B_IS4_IS231	88282	89620	+
A74	94	IS4_IS4_IS4	19659	21081	+
A75	1007	IS10R_IS4_IS10	15709	16956	+
A75	1009	IS10R_IS4_IS10	1	1248	-
A75	1010	IS10R_IS4_IS10	1	1248	-
A75	1011	IS10R_IS4_IS10	1	1248	-
A75	1012	IS10R_IS4_IS10	1	1248	-
A75	1012	IS10R_IS4_IS10	30642	31889	+
A75	1013	IS10R_IS4_IS10	1	1248	-
A75	1014	IS10R_IS4_IS10	1	1248	-
A75	1015	IS10R_IS4_IS10	1	1248	-
A75	1016	IS10R_IS4_IS10	1	1248	-
A75	1017	IS10R_IS4_IS10	1	1248	-
A75	1017	MITEEc1_IS630_unknown	61561	61683	+
A75	1018	IS10R_IS4_IS10	1	1248	-
A75	1020	IS10R_IS4_IS10	1	1248	-
A75	1020	IS629_IS3_IS51	6101	7396	-
A75	1020	IS10R_IS4_IS10	7890	9218	-
A75	1022	IS10R_IS4_IS10	54704	55951	+
A75	1023	MITEEc1_IS630_unknown	9775	9897	-
A75	1024	IS10R_IS4_IS10	47030	48277	+
A75	1026	IS10R_IS4_IS10	17262	18509	+
A75	1031	IS609_IS200/IS605_IS605	127328	128905	-
A75	1036	MITEEc1_IS630_unknown	21674	21794	-
A75	1039	ISEc8_IS66_unknown	1	2070	+
A75	1049	IS10R_IS4_IS10	79971	81218	+
A75	1053	IS10R_IS4_IS10	49155	50402	+
A75	1058	IS3_IS3_IS3	3920	5173	-
A75	1061	IS150_IS3_IS150	1	1443	-
A75	1062	IS150_IS3_IS150	1	1443	+
A75	1063	IS150_IS3_IS150	1	1443	+
A75	1073	IS1006_IS6_unknown	8378	9196	-
A75	1073	ISVsa3_IS91_unknown	9197	10041	+
A75	1076	IS3_IS3_IS3	1	1213	-
A75	1079	IS10R_IS4_IS10	62633	63880	+
A75	1086	MITEEc1_IS630_unknown	46912	47034	-
A75	1086	MITEEc1_IS630_unknown	68856	68978	-
A75	1092	IS10R_IS4_IS10	3913	5160	+
A75	1093	IS609_IS200/IS605_IS605	70266	71695	+
A75	1095	IS10R_IS4_IS10	16969	18216	+
A75	1102	IS150_IS3_IS150	20483	21925	+
A75	1112	IS10R_IS4_IS10	9060	10307	+
A75	1115	IS609_IS200/IS605_IS605	1	1430	-
A75	1117	IS3_IS3_IS3	2557	3769	+
A75	1125	MITEEc1_IS630_unknown	131682	131803	+
A75	1127	IS1294_IS91_unknown	19115	20802	-
A75	1129	IS10R_IS4_IS10	114520	115848	-
A75	1131	IS1A_IS1_unknown	1368	2102	+
A75	1135	IS10R_IS4_IS10	176061	177308	+
A75	1136	MITEEc1_IS630_unknown	30460	30578	-
A75	1138	ISAba1_IS4_IS10	867	2046	+
A75	1138	ISEc59_IS6_unknown	4438	5328	+
A75	1140	IS1H_IS1_unknown	42111	42785	+
A75	1142	ISVsa3_IS91_unknown	4576	5420	-
A75	1143	IS3_IS3_IS3	1	1254	+
A75	1144	IS609_IS200/IS605_IS605	47121	48808	+
A75	1145	IS30_IS30_unknown	200676	201896	-
A75	997	ISApl1_IS30_unknown	93598	94667	-
A75	998	IS10R_IS4_IS10	59244	60491	+
A76	123	IS10L_IS4_IS10	272	1600	-
A76	1416	IS2_IS3_IS2	1	1209	-
A76	1584	IS6100_IS6_unknown	1898	2777	+
A76	1584	IS26_IS6_unknown	6010	6829	-
A76	1601	IS1294_IS91_unknown	1	1473	+
A76	1601	IS1294_IS91_unknown	3656	5128	-
A76	1602	IS1294_IS91_unknown	1	1473	-
A76	1602	IS1294_IS91_unknown	9138	10610	-
A76	1624	IS1H_IS1_unknown	1936	2698	+
A76	1634	ISEc8_IS66_unknown	2199	4268	-
A76	1652	ISSd1_IS3_IS3	410	1673	+
A76	1658	IS26_IS6_unknown	1	820	-
A76	1658	IS903B_IS5_IS903	2526	3582	-
A76	1659	IS26_IS6_unknown	1	820	-
A76	1660	IS26_IS6_unknown	1	820	+
A76	1661	IS1294_IS91_unknown	1055	2527	-
A76	1667	ISVsa3_IS91_unknown	2967	3943	-
A76	1671	IS1397_IS3_IS150	131	1561	+
A76	1671	IS621_IS110_unknown	1570	2853	+
A76	1695	IS4321R_IS110_IS1111	1633	2958	-
A76	1695	IS1353_IS3_IS150	10276	11889	-
A76	1695	IS1326_IS21_unknown	11887	14333	+
A76	1701	IS1203_IS3_IS51	1839	3148	-
A76	1703	IS26_IS6_unknown	15268	16087	-
A76	354	IS150_IS3_IS150	1276	2718	-
A76	433	IS50R_IS4_IS50	59	1504	+
A76	497	ISCfr1_IS1182_unknown	3660	5276	+
A76	516	ISEc38_ISL3_unknown	1	1436	+
A76	552	IS200C_IS200/IS605_IS200	7873	8577	-
A76	581	IS1F_IS1_unknown	1	657	+
A76	595	ISEc32_IS110_unknown	331	1510	-
A76	659	MITEEc1_IS630_unknown	109	231	+
A76	734	MITEEc1_IS630_unknown	8268	8390	+
A77	1097	IS6100_IS6_unknown	67	946	+
A77	1336	IS10L_IS4_IS10	4656	5984	+
A77	1650	MITEEc1_IS630_unknown	21	143	+
A77	1786	IS1F_IS1_unknown	1	757	+
A77	2012	IS629_IS3_IS51	1	1099	+
A77	2210	MITEEc1_IS630_unknown	574	687	-
A77	2238	IS1203_IS3_IS51	4	1151	+
A77	230	MITEEc1_IS630_unknown	1	107	+
A77	2406	ISVsa3_IS91_unknown	2726	3702	-
A77	2425	ISEsa1_ISNCY_IS1202	522	2096	+
A77	2499	IS1H_IS1_unknown	5085	5785	+
A77	2931	IS3_IS3_IS3	424	1681	+
A77	3165	IS4_IS4_IS4	1	1426	-
A77	406	MITEEc1_IS630_unknown	6072	6193	-
A77	570	ISSd1_IS3_IS3	31	1294	-
A77	732	ISEc38_ISL3_unknown	422	2143	-
A77	732	IS100kyp_IS21_unknown	7272	9087	-
A77	734	ISEc8_IS66_unknown	385	2825	+
A78	1002	MITEEc1_IS630_unknown	17949	18069	+
A78	1004	ISEc84_IS91_unknown	476	2247	-
A78	1010	ISCfr6_IS3_IS3	35658	36908	-
A78	1010	IS3_IS3_IS3	36909	38166	-
A78	1014	ISEc12_IS21_unknown	1	2581	-
A78	1016	ISEc12_IS21_unknown	1	2581	+
A78	1017	ISEc12_IS21_unknown	1	2581	+
A78	1022	IS629_IS3_IS51	9299	10608	+
A78	1024	ISEc30_IS1_unknown	3173	3938	-
A78	1025	ISCfr1_IS1182_unknown	2221	3838	-
A78	1028	IS903B_IS5_IS903	1747	2803	-
A78	1028	ISEc9_IS1380_unknown	3724	5379	-
A78	1032	IS3_IS3_IS3	1	1258	+
A78	1033	IS3_IS3_IS3	1	1258	+
A78	1033	IS1F_IS1_unknown	8206	8973	-
A78	1034	IS3_IS3_IS3	1	1258	-
A78	1034	IS609_IS200/IS605_IS605	235963	237677	-
A78	1036	IS621_IS110_unknown	1	1178	+
A78	1037	IS621_IS110_unknown	1	1243	+
A78	1037	MITEEc1_IS630_unknown	94573	94695	+
A78	1038	IS621_IS110_unknown	1	1272	+
A78	1039	IS621_IS110_unknown	1	1271	+
A78	1040	IS621_IS110_unknown	1	1247	+
A78	1044	IS186B_IS4_IS231	71928	73266	+
A78	1047	IS2_IS3_IS2	16513	17595	+
A78	1055	IS3_IS3_IS3	158350	159607	+
A78	1061	IS3_IS3_IS3	26900	28157	+
A78	1062	IS621_IS110_unknown	8144	9388	-
A78	1063	IS186B_IS4_IS231	3	1341	+
A78	1064	IS186B_IS4_IS231	3	1341	+
A78	1064	IS621_IS110_unknown	11060	12305	-
A78	1065	IS186B_IS4_IS231	3	1341	+
A78	1066	IS186B_IS4_IS231	3	1341	-
A78	1067	IS186B_IS4_IS231	3	1341	-
A78	1069	ISCro1_IS66_unknown	370	3068	+
A78	1070	ISEc12_IS21_unknown	4118	6698	-
A78	1071	IS621_IS110_unknown	11736	12998	-
A78	1074	ISEc38_ISL3_unknown	3239	4960	-
A78	1074	ISEc12_IS21_unknown	4984	7564	-
A78	1080	IS2_IS3_IS2	1257	2339	+
A78	1086	IS609_IS200/IS605_IS605	1	1720	-
A78	1089	MITEEc1_IS630_unknown	154304	154425	+
A78	1090	IS3_IS3_IS3	17156	18413	-
A78	1099	ISEc32_IS110_unknown	1969	3148	+
A78	1101	IS609_IS200/IS605_IS605	194613	196332	+
A78	1104	ISEc8_IS66_unknown	25538	27606	-
A78	1108	MITEEc1_IS630_unknown	159536	159658	+
A78	1108	IS621_IS110_unknown	351511	352690	-
A78	1109	IS1H_IS1_unknown	4507	5270	-
A78	1111	ISEc12_IS21_unknown	1	2581	-
A78	1113	IS621_IS110_unknown	1	1176	+
A78	1113	MITEEc1_IS630_unknown	2309	2427	+
A78	993	IS186B_IS4_IS231	16574	17912	+
A78	994	IS609_IS200/IS605_IS605	24363	26077	-
A78	998	ISEc12_IS21_unknown	1647	4227	+
A79	183	ISEc9_IS1380_unknown	1098	2538	-
A79	258	MITEEc1_IS630_unknown	36929	37050	-
A79	402	IS6100_IS6_unknown	3308	4187	-
A79	429	ISEc30_IS1_unknown	3178	3943	-
A79	749	IS3_IS3_IS3	1616	2828	+
A79	750	IS186B_IS4_IS231	5519	6857	+
A79	759	ISCfr1_IS1182_unknown	9328	10944	-
A79	759	IS15DIV_IS6_unknown	12181	12934	-
A79	761	IS15DIV_IS6_unknown	5349	6102	-
A79	766	IS150_IS3_IS150	34111	35553	+
A79	767	IS186B_IS4_IS231	4	1342	-
A79	769	IS186B_IS4_IS231	4	1342	+
A79	780	IS3_IS3_IS3	42654	43911	-
A79	782	ISKpn19_ISKra4_ISAzba1	3	2853	+
A79	782	ISKpn19_ISKra4_ISAzba1	4009	6859	-
A79	784	ISKpn19_ISKra4_ISAzba1	5110	7960	+
A79	790	IS3_IS3_IS3	9295	10552	-
A79	795	MITEEc1_IS630_unknown	79403	79525	-
A79	796	ISKpn26_IS5_IS5	4240	5435	+
A79	797	IS150_IS3_IS150	23668	25110	-
A79	801	IS1F_IS1_unknown	21971	22738	-
A79	801	IS30_IS30_unknown	31481	32556	+
A79	821	IS150_IS3_IS150	1	1443	-
A79	822	IS150_IS3_IS150	1	1443	-
A79	823	IS150_IS3_IS150	1	1443	+
A79	828	IS15DIV_IS6_unknown	1	755	+
A79	830	ISVsa3_IS91_unknown	649	1625	+
A79	837	IS3_IS3_IS3	1	1213	-
A79	838	IS3_IS3_IS3	1	1258	+
A79	839	IS3_IS3_IS3	1	1258	+
A79	841	IS3_IS3_IS3	18015	19227	+
A79	862	IS1H_IS1_unknown	152	915	-
A79	873	IS15DIV_IS6_unknown	11552	12306	+
A79	873	IS50R_IS4_IS50	13361	14806	-
A79	873	IS1294_IS91_unknown	14803	16490	+
A79	873	IS186B_IS4_IS231	17825	19163	-
A79	874	IS186B_IS4_IS231	4	1342	+
A79	874	MITEEc1_IS630_unknown	27723	27845	+
A79	876	IS1X3_IS1_unknown	22083	22851	+
A79	877	MITEEc1_IS630_unknown	151371	151491	+
A7	1137	IS2_IS3_IS2	31709	33039	-
A7	1142	ISEc23_IS66_unknown	1	2532	-
A7	1142	IS3_IS3_IS3	24867	26124	-
A7	1152	MITEEc1_IS630_unknown	70406	70527	+
A7	1152	IS2_IS3_IS2	116944	118274	+
A7	1158	ISCfr1_IS1182_unknown	910	2527	-
A7	1186	ISKpn26_IS5_IS5	731	1926	-
A7	1189	ISEc45_IS110_IS1111	6970	8415	+
A7	1191	MITEEc1_IS630_unknown	39466	39588	-
A7	1193	IS3_IS3_IS3	1	1258	+
A7	1194	IS3_IS3_IS3	1	1122	-
A7	1195	IS3_IS3_IS3	1	1122	-
A7	1196	IS3_IS3_IS3	1	1122	-
A7	1211	IS186B_IS4_IS231	208866	210204	+
A7	1233	ISPst2_ISL3_unknown	8553	11537	+
A7	1234	IS2_IS3_IS2	988	2318	-
A7	1243	IS2_IS3_IS2	1	1331	-
A7	1243	ISEc38_ISL3_unknown	7979	9700	+
A7	1243	ISEc23_IS66_unknown	9908	12439	-
A7	1244	IS2_IS3_IS2	1	1331	-
A7	1253	IS30_IS30_unknown	9856	11076	-
A7	1254	ISVsa3_IS91_unknown	3184	4160	-
A7	1259	IS186B_IS4_IS231	3	1341	-
A7	1260	IS186B_IS4_IS231	3	1341	-
A7	1260	MITEEc1_IS630_unknown	12234	12356	+
A7	1261	IS186B_IS4_IS231	3	1341	+
A7	1270	MITEEc1_IS630_unknown	11153	11275	+
A7	1287	IS2_IS3_IS2	81144	82474	-
A7	1288	IS2_IS3_IS2	22640	23970	-
A7	1289	IS150_IS3_IS150	40194	41636	-
A7	1299	IS186B_IS4_IS231	122022	123360	-
A7	1302	IS3_IS3_IS3	1	1122	-
A7	1303	IS3_IS3_IS3	1	1122	-
A7	1305	ISEc22_IS66_unknown	1	2229	-
A7	1306	IS186B_IS4_IS231	3	1341	+
A7	1308	IS186B_IS4_IS231	96258	97596	+
A7	1309	IS186B_IS4_IS231	3	1341	+
A7	385	ISEc30_IS1_unknown	161031	161796	+
A80	1330	IS609_IS200/IS605_IS605	24234	25888	+
A80	1335	IS621_IS110_unknown	161049	162375	+
A80	1339	IS621_IS110_unknown	42609	43901	-
A80	1340	IS1H_IS1_unknown	957	1719	-
A80	1347	ISEc33_IS630_unknown	4201	5353	-
A80	1347	IS26_IS6_unknown	7038	7857	+
A80	1349	IS26_IS6_unknown	14439	15197	-
A80	1350	MITEEc1_IS630_unknown	52896	53018	+
A80	1355	IS26_IS6_unknown	1	759	+
A80	1359	IS10L_IS4_IS10	98415	99743	-
A80	1362	IS10L_IS4_IS10	1	1329	-
A80	1362	IS10L_IS4_IS10	2983	4311	+
A80	1363	IS10L_IS4_IS10	1	1329	-
A80	1363	MITEEc1_IS630_unknown	53776	53894	-
A80	1364	IS10L_IS4_IS10	4	1332	+
A80	1365	IS10L_IS4_IS10	4	1332	+
A80	1368	IS621_IS110_unknown	1	1365	+
A80	1371	IS621_IS110_unknown	1	1316	-
A80	1372	IS621_IS110_unknown	1	1328	-
A80	1372	MITEEc1_IS630_unknown	56047	56167	+
A80	1380	ISEc26_ISAs1_unknown	276	1478	-
A80	1389	IS1203_IS3_IS51	12378	13673	-
A80	1393	IS1H_IS1_unknown	41992	42755	+
A80	1400	IS26_IS6_unknown	1887	2645	-
A80	1439	IS1203_IS3_IS51	1	1150	-
A80	1440	IS1203_IS3_IS51	1	1150	-
A80	1446	IS621_IS110_unknown	1	1322	-
A80	1451	MITEEc1_IS630_unknown	260620	260742	-
A80	1453	ISEc32_IS110_unknown	1027	2206	-
A80	1454	IS609_IS200/IS605_IS605	196187	197841	+
A80	1455	IS621_IS110_unknown	127485	128855	-
A80	1456	IS609_IS200/IS605_IS605	1	1698	+
A80	1456	IS609_IS200/IS605_IS605	157655	159309	+
A80	1459	IS621_IS110_unknown	1	1384	+
A80	1460	IS609_IS200/IS605_IS605	228682	230379	-
A80	1462	IS26_IS6_unknown	1	820	-
A81	471	IS609_IS200/IS605_IS605	101096	102522	-
A81	488	IS26_IS6_unknown	27752	28571	+
A81	489	IS911_IS3_IS3	1	1232	+
A81	489	IS1F_IS1_unknown	9907	10674	+
A81	494	IS26_IS6_unknown	5293	6112	-
A81	498	ISVsa3_IS91_unknown	2967	3943	-
A81	500	IS4321R_IS110_IS1111	11	1337	-
A81	500	IS6100_IS6_unknown	3185	4064	+
A81	500	IS26_IS6_unknown	7297	8116	-
A81	501	IS4321R_IS110_IS1111	11	1337	-
A81	501	IS30_IS30_unknown	4487	5707	-
A81	506	MITEEc1_IS630_unknown	113185	113303	+
A81	535	IS26_IS6_unknown	46014	46833	-
A81	536	IS26_IS6_unknown	1	820	-
A81	536	IS26_IS6_unknown	1949	2768	+
A81	537	IS26_IS6_unknown	1	820	+
A81	537	IS1353_IS3_IS150	2020	3633	-
A81	537	IS1326_IS21_unknown	3631	6077	+
A81	538	IS26_IS6_unknown	1	820	+
